sensor_id,date,avg_air_temp,avg_growth,X,Y,Common_Name
92243501,2024-05-08,27.481119791666668,4121.114583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-09,27.561197916666668,4190.729166666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-10,27.688802083333332,4252.03125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-11,28.887369791666668,4330.791666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-12,27.996744791666668,4387.5625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-13,28.360026041666668,4447.395833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-14,29.099609375,4477.291666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-15,30.201171875,4509.083333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-16,30.315755208333332,4557.864583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-17,29.038411458333332,4626.520833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-18,29.7890625,4704.364583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-19,30.373697916666668,4759.354166666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-20,29.697265625,4793.854166666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-21,27.080729166666668,4825.510416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-22,26.511067708333332,5093.177083333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-23,27.51953125,5093.916666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-24,27.556640625,5084.864583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-25,28.106119791666668,5067.135416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-26,29.265625,5082.302083333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-27,29.569661458333332,5128.197916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-28,29.679036458333332,5195.53125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-29,29.597005208333332,5278.09375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-30,26.409505208333332,5471.635416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-05-31,27.781901041666668,5518.78125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-01,27.8359375,5496.333333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-02,25.522786458333332,5640.833333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-03,27.338541666666668,5692.322916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-04,27.01953125,5685.770833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-05,28.1171875,5713.8125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-06,28.825520833333332,5791.927083333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-07,27.679036458333332,5895.625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-08,27.504557291666668,5979.197916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-09,28.125,6021.145833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-10,27.973958333333332,6075.427083333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-11,26.259114583333332,6192.375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-12,24.961588541666668,6443.260416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-13,25.452473958333332,6537.1875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-14,25.163411458333332,6554.041666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-15,24.847005208333332,6592.729166666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-16,27.554036458333332,6595.989583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-17,27.745442708333332,6545.71875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-18,28.100260416666668,6531.375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-19,28.48046875,6538.96875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-20,28.000651041666668,6552.239583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-21,28.1875,6573.395833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-22,26.501302083333332,6653.833333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-23,25.900390625,6791.78125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-24,25.7890625,6810.510416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-25,25.47265625,6866.208333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-26,26.337890625,6938.729166666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-27,27.49609375,6951.916666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-28,29.106119791666668,6930.322916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-29,28.870442708333332,6931.15625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-06-30,25.728515625,6974.708333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-01,25.503255208333332,7072.614583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-02,28.571614583333332,7071.802083333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-03,29.384765625,7021.114583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-04,29.263671875,7027.072916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-05,28.989583333333332,7024.135416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-06,28.8515625,7018.864583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-07,28.41796875,7017.177083333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-08,29.524088541666668,7032.895833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-09,29.451822916666668,7026.739583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-10,28.615234375,7026.520833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-11,27.227864583333332,7026.760416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-12,26.373046875,7039.5625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-13,27.872395833333332,7044.916666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-14,29.6953125,7048.09375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-15,28.637369791666668,7051.6875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-16,29.545572916666668,7049.875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-17,29.418619791666668,7060.65625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-18,29.819661458333332,7095.208333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-19,30.046875,7097.53125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-20,30.171223958333332,7106.125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-21,29.940755208333332,7115.041666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-22,26.956380208333332,7278.083333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-23,28.315755208333332,7314.75,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-24,29.263671875,7310.229166666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-25,29.697916666666668,7306.208333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-26,28.853515625,7337.697916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-27,29.5078125,7349.541666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-28,29.395833333333332,7354.09375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-29,26.182291666666668,7478.447916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-30,27.141927083333332,7609.635416666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-07-31,29.067708333333332,7614.291666666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-01,30.30078125,7593.333333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-02,30.061848958333332,7594.28125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-03,27.439453125,7613.979166666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-04,27.59765625,7725.520833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-05,28.49609375,7780.802083333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-06,28.65234375,7780.75,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-07,29.947916666666668,7791.59375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-08,29.811197916666668,7784.083333333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-09,27.9453125,7808.4375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-10,27.536458333333332,7992.75,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-11,28.675130208333332,7994.864583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-12,29.116536458333332,7997.375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-13,29.684244791666668,7995.114583333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-14,30.127604166666668,7990.875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-15,28.551432291666668,7974.46875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-16,26.1875,8161.645833333333,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-17,27.934244791666668,8197.28125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-18,27.455729166666668,8186.697916666667,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-19,27.21484375,8190.5,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-20,27.736979166666668,8215.364583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-21,26.947265625,8241.833333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-22,26.359375,8398.604166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-23,27.253255208333332,8411.3125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-24,26.186848958333332,8422.833333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-25,26.934244791666668,8480.083333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-26,28.374348958333332,8473.5625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-27,28.762369791666668,8455.479166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-28,27.079427083333332,8459.979166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-29,26.0625,8475.645833333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-30,25.662109375,8595.635416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-08-31,26.5546875,8617.802083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-01,26.467447916666668,8614.979166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-02,27.117838541666668,8632.416666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-03,27.756510416666668,8642.229166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-04,27.866536458333332,8642.71875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-05,27.423177083333332,8666.114583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-06,29.027994791666668,8674.760416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-07,28.665364583333332,8669.791666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-08,29.050130208333332,8672.479166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-09,29.315755208333332,8669.989583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-10,27.119140625,8720.760416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-11,27.007161458333332,8758.260416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-12,26.767578125,8802.791666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-13,28.369791666666668,8813.5625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-14,27.017578125,8835.072916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-15,26.75,8879.53125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-16,27.052083333333332,8895.541666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-17,26.180338541666668,8894.802083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-18,26.723307291666668,8894.364583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-19,26.395182291666668,8894.416666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-20,25.766927083333332,8826.96875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-21,26.611979166666668,8650.979166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-22,27.0625,8627.572916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-23,27.807942708333332,8580.197916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-24,28.923828125,8545.541666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-25,27.767578125,8560.864583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-26,27.513020833333332,8591.479166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-27,29.201171875,8559.875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-28,29.142578125,8558.916666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-29,28.46484375,8561.21875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-09-30,28.380859375,8569.416666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-01,28.259114583333332,8575.010416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-02,27.615234375,8552.447916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-03,27.455729166666668,8518.729166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-04,26.518880208333332,8557.59375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-05,25.248697916666668,8656.364583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-06,24.36328125,8784.0,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-07,24.471354166666668,8866.59375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-08,24.666015625,8906.635416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-09,27.276041666666668,8898.1875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-10,27.427734375,8821.010416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-11,24.059895833333332,8784.625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-12,24.082682291666668,8874.135416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-13,24.41796875,8903.0,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-14,25.292317708333332,8902.510416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-15,25.40234375,8851.052083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-16,24.951822916666668,8835.625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-17,23.884765625,8817.15625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-18,24.445963541666668,8785.333333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-19,24.7109375,8845.739583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-20,25.246744791666668,8784.5625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-21,25.01171875,8834.90625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-22,26.300130208333332,8804.34375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-23,26.081380208333332,8784.427083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-24,24.768880208333332,8781.40625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-25,24.972005208333332,8773.166666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-26,24.999348958333332,8748.416666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-27,24.968098958333332,8744.604166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-28,25.0234375,8727.135416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-29,26.288411458333332,8729.625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-30,26.796223958333332,8728.916666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-10-31,25.917317708333332,8748.979166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-01,26.626953125,8705.072916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-02,26.356770833333332,8721.135416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-03,26.387369791666668,8716.322916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-04,26.141927083333332,8700.333333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-05,26.391927083333332,8708.052083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-06,26.983072916666668,8768.28125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-07,27.196614583333332,8771.229166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-08,26.973958333333332,8745.625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-09,26.499348958333332,8733.635416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-10,26.44921875,8729.708333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-11,26.108072916666668,8763.885416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-12,26.459635416666668,8793.270833333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-13,26.228515625,8760.302083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-14,25.485026041666668,8694.5,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-15,23.692057291666668,8736.645833333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-16,22.806640625,8756.322916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-17,24.360026041666668,8744.072916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-18,24.477864583333332,8746.03125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-19,24.739583333333332,8758.90625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-20,24.640625,8796.59375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-21,23.80859375,8831.083333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-22,17.910807291666668,8812.28125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-23,16.369140625,8819.697916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-24,16.958333333333332,8816.875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-25,20.022135416666668,8839.125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-26,21.457682291666668,8863.71875,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-27,21.470052083333332,8880.760416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-28,21.708333333333332,8882.645833333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-29,22.578125,8889.916666666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-11-30,21.665364583333332,8890.34375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-01,20.345703125,8885.4375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-02,18.295572916666668,8874.427083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-03,17.0390625,8861.989583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-04,16.328776041666668,8853.5625,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-05,18.775390625,8865.354166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-06,19.484375,8877.395833333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-07,19.387369791666668,8881.895833333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-08,19.951171875,8882.458333333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-09,22.008463541666668,8878.114583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-10,21.98046875,8892.552083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-11,24.264322916666668,8900.59375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-12,18.494140625,8897.8125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-13,21.953125,8885.4375,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-14,22.555338541666668,8892.604166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-15,23.048828125,8949.135416666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-16,23.522786458333332,8953.239583333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-17,24.01171875,9091.572916666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-18,24.626953125,9083.3125,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-19,23.48828125,9070.25,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-20,21.580078125,9061.052083333334,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-21,16.938802083333332,9037.479166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-22,17.049479166666668,9012.354166666666,-80.2800038,25.7228438,Big Leaf Mahogany
92243501,2024-12-23,19.291015625,9019.145833333334,-80.2800038,25.7228438,Big Leaf Mahogany
